id,source,source_type,title,description,url,date_original,date_normalized,country,sectors,has_description,has_date,quality_score,collected_at,target_audience,experience_required,budget_range,urgency,complexity_level,suggested_profiles
686e5de08b4a,Banque Mondiale,international,FCU 7: Supply of Labor and Materials for the Construction and Installation of two (2) Modules Square HDPE Fish Cages for the Lamanok Anda Aqua Tourism Enterprise Project,Philippines,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466634,"September 3, 2026",,International,"infrastructure, tourisme",oui,non,55,2026-09-04T13:05:50.872Z,Tout public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, expert_tourisme, consultant_hotellerie, culture"
bc2248741ca8,Banque Mondiale,international,FCU 13: ICT Equipment for the Conduct of Aquaculture Farm Inventory and Profiling in FMA 6 and 9 of FishCoRe Project - SC FISHCRRM 1.2 (Aquaculture Development and Management),Philippines,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466635,"September 3, 2026",,International,tourisme,oui,non,55,2026-09-04T13:05:50.872Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tourisme, consultant_hotellerie, culture, consultant_pme, accompagnement_startup"
7d6c5759d3c4,Banque Mondiale,international,FCU 7: Labor and Materials for the Construction and Establishment of Stockroom for Scuba Gears & Other Equipment,Philippines,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466636,"September 3, 2026",,International,infrastructure,oui,non,55,2026-09-04T13:05:50.873Z,PME,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, consultant_pme, accompagnement_startup"
7e1026cf34ea,Banque Mondiale,international,FCU 9: Procurement of ICT Equipment under FishCoRe Subcomponent 1.2,Philippines,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466637,"September 3, 2026",,Sénégal,non classifié,oui,non,55,2026-09-04T13:05:50.873Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
8c6c3a3a1bb6,Banque Mondiale,international,FCU 10: Establishment of Scuba Diving Gears and Equipment Storage,Philippines,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466638,"September 3, 2026",,International,non classifié,oui,non,45,2026-09-04T13:05:50.873Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
d7a710e69110,Banque Mondiale,international,Assistance in the Formation/Strengthening of Waste Collection Service Governance Organizations in a Segregated Manner at the Village/Village Level in Cilegon City,Indonesia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466639,"September 3, 2026",,International,"éducation, technologie, gouvernance",oui,non,55,2026-09-04T13:05:50.873Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_education, consultant_formation, pedagogie, expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur"
deda36d37d5e,Banque Mondiale,international,Provision of Garbage Motorcycles Phase 2 of Upstream Garbage Collection Facilities in Cilegon City,Indonesia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466641,"September 3, 2026",,International,technologie,oui,non,55,2026-09-04T13:05:50.874Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
7c592039b40f,Banque Mondiale,international,Provision of Garbage Motorcycles Phase 1 of Upstream Garbage Collection Facilities in Cilegon City,Indonesia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466642,"September 3, 2026",,International,technologie,oui,non,55,2026-09-04T13:05:50.874Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
de1b4e192fc8,Banque Mondiale,international,"Punjab Rural Sustainable Water Supply & Sanitation Project (PRSWSSP), Cluster South-II (Alipur 21/23) (CW 34) (Phase-I)",Pakistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466643,"September 3, 2026",,International,"agriculture, eau, technologie",oui,non,55,2026-09-04T13:05:50.874Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager"
103f8551d939,Banque Mondiale,international,Consultancy Services for Alignment of Private Cookstove Projects with Jurisdictional ERP in Muchinga Province,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466644,"September 3, 2026",,International,technologie,oui,non,55,2026-09-04T13:05:50.874Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
02eeb6d78f48,Banque Mondiale,international,"Punjab Rural Sustainable Water Supply & Sanitation Project (PRSWSSP), Cluster South-II (Taunsa-29) (CW 30) (Phase-I)",Pakistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466645,"September 3, 2026",,International,"agriculture, eau, technologie",oui,non,55,2026-09-04T13:05:50.875Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager"
42c26566257f,BAD - Banque Africaine de Développement,international,P-Z1-DB0-202,MULTINATIONAL NACALA ROAD CORRIDOR DEVELOPMENT PROJECT PHASE V - MALAWI,https://www.afdb.org/en/projects-and-operations/p-z1-db0-202,19-Jun-2019,,Afrique,non classifié,oui,non,55,2026-09-04T13:06:06.297Z,PME,Confirmé,Non spécifié,Normale,2,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
f55e1492a15d,BAD - Banque Africaine de Développement,international,P-LS-E00-007,CLIMATE CHANGE ADAPTATION FOR SUSTAINABLE RURAL WATER SUPPLY IN LOWLANDS LESOTHO,https://www.afdb.org/en/projects-and-operations/p-ls-e00-007,30-May-2019,,Afrique,"agriculture, eau, environnement",oui,non,65,2026-09-04T13:06:06.297Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement, expert_environnement, consultant_climat, eco_conseiller, expert_afrique_ouest"
0b147320b95f,BAD - Banque Africaine de Développement,international,P-GA-E00-001,PROGRAMME INTÉGRÉ D'ALIMENTATION EN EAU POTABLE ET ASSAINISSEMENT DE LIBREVILLE SOUS-PROGRAMME 1,https://www.afdb.org/en/projects-and-operations/p-ga-e00-001,10-Jan-2019,,Afrique,eau,oui,non,65,2026-09-04T13:06:06.297Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_afrique_ouest"
e8459966c6ee,BAD - Banque Africaine de Développement,international,P-DZ-KF0-003,APPUI GOUVERNANCE ENTREPRISES PUBLIQUES ET DES PARTICIPATIONS DE L'ETAT,https://www.afdb.org/en/projects-and-operations/p-dz-kf0-003,18-Dec-2018,,Afrique,gouvernance,oui,non,65,2026-09-04T13:06:06.297Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
54b53ff0e759,BAD - Banque Africaine de Développement,international,P-UG-EB0-007,PREPARATION OF FEASIBILITY STUDIES AND DETAILED DESIGNS FOR FAECAL SLUDGE SERVICE CHAIN MANAGEMENT,https://www.afdb.org/en/projects-and-operations/p-ug-eb0-007,18-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-04T13:06:06.298Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d84e869275db,BAD - Banque Africaine de Développement,international,P-SD-AAZ-009,DAL GROUP CO LTD(FOOD AND AGRICULTURAL INVESTMENT PROGRAMME),https://www.afdb.org/en/projects-and-operations/p-sd-aaz-009,14-Dec-2018,,Afrique,agriculture,oui,non,65,2026-09-04T13:06:06.298Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_afrique_ouest"
9e3a09c1a430,BAD - Banque Africaine de Développement,international,P-LR-HAB-002,TRADE FINANCE LINE OF CREDIT INTERNATIONAL BANK LIBERIA LIMITED,https://www.afdb.org/en/projects-and-operations/p-lr-hab-002,14-Dec-2018,,Afrique,"technologie, finance, commerce",oui,non,65,2026-09-04T13:06:06.298Z,Tout public,Confirmé,Non spécifié,Normale,3,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_commerce, consultant_export, business_dev, expert_afrique_ouest"
04b8bd011a00,BAD - Banque Africaine de Développement,international,P-LR-HAB-001,TRADE FINANCE LINE OF CREDIT LIBERIAN BANK FOR DEVELOPMENT AND INVESTMENT,https://www.afdb.org/en/projects-and-operations/p-lr-hab-001,14-Dec-2018,,Afrique,"technologie, finance, commerce",oui,non,65,2026-09-04T13:06:06.298Z,PME,Confirmé,Non spécifié,Normale,2,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_commerce, consultant_export, business_dev, expert_afrique_ouest, consultant_pme, accompagnement_startup"
aa84cbb6a1a2,BAD - Banque Africaine de Développement,international,P-Z1-FA0-162,SUPPLEMENTARY FINANCING : ETHIOPIA - KENYA ELECTRICITY HIGHWAY (KENYA),https://www.afdb.org/en/projects-and-operations/p-z1-fa0-162,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-04T13:06:06.298Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
9b13c1fb27e7,BAD - Banque Africaine de Développement,international,P-Z1-F00-077,NELSAP BURUNDI – RWANDA INTERCONNECTION,https://www.afdb.org/en/projects-and-operations/p-z1-f00-077,14-Dec-2018,,Afrique,non classifié,oui,non,45,2026-09-04T13:06:06.299Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
ae310f21c0a4,BAD - Banque Africaine de Développement,international,P-Z1-DD0-022,STUDIES AND PPP STRUCTURING FOR THE CONSTRUCTION OF SÃO TOMÉ DEEP SEA TRANSSHIPMENT PORT,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-022,14-Dec-2018,,Afrique,infrastructure,oui,non,65,2026-09-04T13:06:06.299Z,PME,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, expert_afrique_ouest, consultant_pme, accompagnement_startup"
13999a58be53,BAD - Banque Africaine de Développement,international,P-Z1-DD0-021,FEASIBILITY STUDY OF A DEEP SEA PORT IN THE NORTH-WEST REGION OF THE REPUBLIC OF GUINEA,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-021,14-Dec-2018,,Afrique,"technologie, gouvernance",oui,non,65,2026-09-04T13:06:06.300Z,Public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
afb6f5a895ec,BAD - Banque Africaine de Développement,international,P-Z1-DD0-020,FEASIBILITY STUDY OF THE DEEP SEA PORT IN GUINEA-BISSAU,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-020,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-04T13:06:06.300Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d31ca9c7a394,BAD - Banque Africaine de Développement,international,P-RW-E00-012,RWANDA SUSTAINABLE WATER SUPPLY AND SANITATION PROGRAM ADDITIONAL FINANCING,https://www.afdb.org/en/projects-and-operations/p-rw-e00-012,14-Dec-2018,,Afrique,"eau, technologie",oui,non,65,2026-09-04T13:06:06.300Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
a261d4280921,BAD - Banque Africaine de Développement,international,P-NG-KA0-004,NIGERIA - AFRICAN TRADE INSURANCE (ATI) COUNTRY MEMBERSHIP PROGRAMME,https://www.afdb.org/en/projects-and-operations/p-ng-ka0-004,14-Dec-2018,,Niger,commerce,oui,non,65,2026-09-04T13:06:06.301Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev"
caf89ade0081,BAD - Banque Africaine de Développement,international,P-NG-IA0-006,ADDITIONAL LOAN TO IBSDLIEP FOR THE COMPLETION OF FSTC LASSA BORNO STATE,https://www.afdb.org/en/projects-and-operations/p-ng-ia0-006,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-04T13:06:06.301Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
1b15aec2b62a,BAD - Banque Africaine de Développement,international,P-NG-AZ0-001,SAY NO TO FAMINE FOR NIGERIA,https://www.afdb.org/en/projects-and-operations/p-ng-az0-001,14-Dec-2018,,Niger,non classifié,oui,non,45,2026-09-04T13:06:06.301Z,Tout public,Confirmé,Non spécifié,Normale,1,
6579b0d34d94,BAD - Banque Africaine de Développement,international,P-GA-DD0-002,GSEZ PORT PROJECT,https://www.afdb.org/en/projects-and-operations/p-ga-dd0-002,14-Dec-2018,,Afrique,non classifié,oui,non,45,2026-09-04T13:06:06.302Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
38cc0aa0c7d5,BAD - Banque Africaine de Développement,international,P-BF-FA0-010,PROGRAMME DESERT TO POWER - PROJET YELEEN D'ELECTRIFICATION RURALE,https://www.afdb.org/en/projects-and-operations/p-bf-fa0-010,14-Dec-2018,,Afrique,agriculture,oui,non,65,2026-09-04T13:06:06.302Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_afrique_ouest"
4b0d449f4af8,BAD - Banque Africaine de Développement,international,P-TD-AA0-024,PROJET RENFORCEMENT DE LA RÉSILIENCE POUR LA SÉCURITÉ ALIMENTAIRE P2RS - GEF,https://www.afdb.org/en/projects-and-operations/p-td-aa0-024,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-04T13:06:06.303Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
05a46700b73c,Union Européenne,international,Latest news,Sustainable and trusted connections that work for people and the planet,https://ec.europa.eu/international-partnerships/funding-and-tenders_en,,,International,non classifié,oui,non,45,2026-09-04T13:06:11.403Z,Tout public,Confirmé,Non spécifié,Normale,1,
dbf41ca36ad7,PNUD Sénégal,national,"M. Njoya Tikum, Représentant Résident du PNUD au Sénégal, présente ses lettres d'accréditation à S.E. Mme Aissata Tall Sall, Ministre des Affaires Etrangères et des Sénégalais de l'Extérieur",,https://www.sn.undp.org/fr/senegal/actualites/m-njoya-tikum-representant-resident-du-pnud-au-senegal-presente-ses-lettres-daccreditation-se-mme-aissata-tall-sall-ministre-des,,,Sénégal,"technologie, finance",non,non,55,2026-09-04T13:06:32.306Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_afrique_ouest"
a08c517518fe,PNUD Sénégal,national,PNUD Sénégal | Rapport Annuel 2025,"Ce rapport illustre les résultats obtenus dans nos principaux domaines d’intervention : la gouvernance démocratique, la transition écologique, l’autonomisation économique, la réduction de la pauvreté et le renforcement des capacités institutionnelles. Il témoigne aussi de notre intention de continuer à innover, à apprendre des expériences du terrain et à adapter notre approche pour répondre aux besoins émergents.",https://www.undp.org/fr/senegal/publications/rapport-annuel-senegal-2025,,,Sénégal,"technologie, gouvernance",oui,non,85,2026-09-04T13:06:32.308Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
60cd97c2d4fb,PNUD Sénégal,national,"1,6 Millions",,https://www.sn.undp.org/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:06:32.319Z,Tout public,Confirmé,Petit (<10M),Normale,1,expert_afrique_ouest
a422c150c849,GIZ Sénégal,national,Information about our data,"The current data version is dated December 31, 2025. The data is usually available in German and English. The project portal is divided into various levels that structure the different data and content: a supraregional level with information about all GIZ projects along with a continent and a country level. In addition, you can find individual project pages with detailed information about the projects.",https://www.govdata.de/dl-de/by-2-0,,,Sénégal,"éducation, technologie",oui,non,85,2026-09-04T13:06:37.044Z,ONG/Association,Confirmé,Non spécifié,Normale,1,"expert_education, consultant_formation, pedagogie, expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
80a1f7e71a0b,USAID,international,Notice to Potential Bidders for Open solicitations for products and services for the U.S. Mission in Senegal:,,https://sn.usembassy.gov/author/missionsn/,,,Sénégal,technologie,non,non,55,2026-09-04T13:06:54.015Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
8f380555a342,USAID,international,U.S. Embassy in Senegal,,https://sn.usembassy.gov/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:06:54.017Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
